record_id,localized_code,base_code,country_code,country,country_group,title,doc_type,category,document_family,role_family,owner_channel,mailbox_function,filename,related_docs,keywords,region_scope,language,is_localized,active,version,zip_internal_path,source_zip,filename_is_exact,dummy_url
BR-HR-047,BR-HR-047,HR-047,BR,Brazil,Brazil,Offboarding and Exit Clearance Procedure,policy,Offboarding,offboarding,,peopleteam@company.com,people_operations,BR-HR-047_Offboarding_and_Exit_Clearance_Procedure.docx,"BR-HR-012, BR-HR-018, BR-HR-039, BR-HR-048",Brazil | Offboarding | Offboarding and Exit Clearance Procedure,country_specific,English,True,True,1,Brazil/BR-HR-047_Offboarding_and_Exit_Clearance_Procedure.docx,hr_rag_50_brazil_docx.zip,yes,https://hr-docs.company.com/br/BR-HR-047_Offboarding_and_Exit_Clearance_Procedure.docx
BR-HR-048,BR-HR-048,HR-048,BR,Brazil,Brazil,"Final Pay, Asset Return, and Separation Policy",policy,Offboarding,offboarding,,peopleteam@company.com,people_operations,"BR-HR-048_Final_Pay,_Asset_Return,_and_Separation_Policy.docx","BR-HR-023, BR-HR-024, BR-HR-047","Brazil | Offboarding | Final Pay, Asset Return, and Separation Policy",country_specific,English,True,True,1,"Brazil/BR-HR-048_Final_Pay,_Asset_Return,_and_Separation_Policy.docx",hr_rag_50_brazil_docx.zip,yes,"https://hr-docs.company.com/br/BR-HR-048_Final_Pay,_Asset_Return,_and_Separation_Policy.docx"
BR-HR-049,BR-HR-049,HR-049,BR,Brazil,Brazil,Common Employee Questions and Contact Guide,faq_guide,People Team,people_team,,peopleteam@company.com,people_operations,BR-HR-049_Common_Employee_Questions_and_Contact_Guide.docx,"BR-HR-011, BR-HR-016, BR-HR-023, BR-HR-034",Brazil | People Team | Common Employee Questions and Contact Guide,country_specific,English,True,True,1,Brazil/BR-HR-049_Common_Employee_Questions_and_Contact_Guide.docx,hr_rag_50_brazil_docx.zip,yes,https://hr-docs.company.com/br/BR-HR-049_Common_Employee_Questions_and_Contact_Guide.docx
BR-HR-050,BR-HR-050,HR-050,BR,Brazil,Brazil,"Policy Exception, Approval, and Governance Framework",policy,Compliance,compliance,,compliance@company.com,compliance,"BR-HR-050_Policy_Exception,_Approval,_and_Governance_Framework.docx","BR-HR-004, BR-HR-006, BR-HR-026, BR-HR-049","Brazil | Compliance | Policy Exception, Approval, and Governance Framework",country_specific,English,True,True,1,"Brazil/BR-HR-050_Policy_Exception,_Approval,_and_Governance_Framework.docx",hr_rag_50_brazil_docx.zip,yes,"https://hr-docs.company.com/br/BR-HR-050_Policy_Exception,_Approval,_and_Governance_Framework.docx"
BR-HR-051,BR-HR-051,HR-051,BR,Brazil,Brazil,Career Architecture - Data Analyst,career_architecture,Talent Development,talent_development,Data & Analytics,talentdevelopment@company.com,talent_development,BR-HR-051_Career_Architecture_Data_Analyst.docx,"BR-HR-035, BR-HR-042, BR-HR-049, BR-HR-050",Brazil | Talent Development | Career Architecture - Data Analyst | Data & Analytics,country_specific,English,True,True,1,Brazil/BR-HR-051_Career_Architecture_Data_Analyst.docx,hr_career_architecture_25_docx.zip,yes,https://hr-docs.company.com/br/BR-HR-051_Career_Architecture_Data_Analyst.docx
BR-HR-052,BR-HR-052,HR-052,BR,Brazil,Brazil,Career Architecture - Data Scientist,career_architecture,Talent Development,talent_development,Data Science,talentdevelopment@company.com,talent_development,BR-HR-052_Career_Architecture_Data_Scientist.docx,"BR-HR-035, BR-HR-042, BR-HR-049, BR-HR-050",Brazil | Talent Development | Career Architecture - Data Scientist | Data Science,country_specific,English,True,True,1,Brazil/BR-HR-052_Career_Architecture_Data_Scientist.docx,hr_career_architecture_25_docx.zip,yes,https://hr-docs.company.com/br/BR-HR-052_Career_Architecture_Data_Scientist.docx
BR-HR-053,BR-HR-053,HR-053,BR,Brazil,Brazil,Career Architecture - Business Analyst,career_architecture,Talent Development,talent_development,Business Analysis,talentdevelopment@company.com,talent_development,BR-HR-053_Career_Architecture_Business_Analyst.docx,"BR-HR-035, BR-HR-042, BR-HR-049, BR-HR-050",Brazil | Talent Development | Career Architecture - Business Analyst | Business Analysis,country_specific,English,True,True,1,Brazil/BR-HR-053_Career_Architecture_Business_Analyst.docx,hr_career_architecture_25_docx.zip,yes,https://hr-docs.company.com/br/BR-HR-053_Career_Architecture_Business_Analyst.docx
BR-HR-054,BR-HR-054,HR-054,BR,Brazil,Brazil,Career Architecture - Engineering Manager,career_architecture,Talent Development,talent_development,Engineering Management,talentdevelopment@company.com,talent_development,BR-HR-054_Career_Architecture_Engineering_Manager.docx,"BR-HR-035, BR-HR-042, BR-HR-049, BR-HR-050",Brazil | Talent Development | Career Architecture - Engineering Manager | Engineering Management,country_specific,English,True,True,1,Brazil/BR-HR-054_Career_Architecture_Engineering_Manager.docx,hr_career_architecture_25_docx.zip,yes,https://hr-docs.company.com/br/BR-HR-054_Career_Architecture_Engineering_Manager.docx
BR-HR-055,BR-HR-055,HR-055,BR,Brazil,Brazil,Career Architecture - Software Engineer,career_architecture,Talent Development,talent_development,Software Engineering,talentdevelopment@company.com,talent_development,BR-HR-055_Career_Architecture_Software_Engineer.docx,"BR-HR-035, BR-HR-042, BR-HR-049, BR-HR-050",Brazil | Talent Development | Career Architecture - Software Engineer | Software Engineering,country_specific,English,True,True,1,Brazil/BR-HR-055_Career_Architecture_Software_Engineer.docx,hr_career_architecture_25_docx.zip,yes,https://hr-docs.company.com/br/BR-HR-055_Career_Architecture_Software_Engineer.docx
AR-HR-001,AR-HR-001,HR-001,AR,Argentina,Argentina,Workplace Respect Policy,policy,Employee Relations,employee_relations,,peopleteam@company.com,people_operations,AR-HR-001_Workplace_Respect_Policy.docx,"AR-HR-002, AR-HR-003, AR-HR-005, AR-HR-043",Argentina | Employee Relations | Workplace Respect Policy,country_specific,English,True,True,1,Argentina/AR-HR-001_Workplace_Respect_Policy.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-001_Workplace_Respect_Policy.docx
AR-HR-002,AR-HR-002,HR-002,AR,Argentina,Argentina,Professional Communication Standards,policy,Employee Relations,employee_relations,,peopleteam@company.com,people_operations,AR-HR-002_Professional_Communication_Standards.docx,"AR-HR-001, AR-HR-003, AR-HR-039, AR-HR-049",Argentina | Employee Relations | Professional Communication Standards,country_specific,English,True,True,1,Argentina/AR-HR-002_Professional_Communication_Standards.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-002_Professional_Communication_Standards.docx
AR-HR-003,AR-HR-003,HR-003,AR,Argentina,Argentina,Anti-Harassment Policy,policy,Employee Relations,employee_relations,,peopleteam@company.com,people_operations,AR-HR-003_Anti-Harassment_Policy.docx,"AR-HR-004, AR-HR-005, AR-HR-008, AR-HR-043",Argentina | Employee Relations | Anti-Harassment Policy,country_specific,English,True,True,1,Argentina/AR-HR-003_Anti-Harassment_Policy.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-003_Anti-Harassment_Policy.docx
AR-HR-004,AR-HR-004,HR-004,AR,Argentina,Argentina,Non-Retaliation and Protected Reporting Policy,policy,Compliance,compliance,,compliance@company.com,compliance,AR-HR-004_Non-Retaliation_and_Protected_Reporting_Policy.docx,"AR-HR-003, AR-HR-005, AR-HR-007, AR-HR-050",Argentina | Compliance | Non-Retaliation and Protected Reporting Policy,country_specific,English,True,True,1,Argentina/AR-HR-004_Non-Retaliation_and_Protected_Reporting_Policy.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-004_Non-Retaliation_and_Protected_Reporting_Policy.docx
AR-HR-005,AR-HR-005,HR-005,AR,Argentina,Argentina,Grievance Intake and Resolution Procedure,policy,Employee Relations,employee_relations,,peopleteam@company.com,people_operations,AR-HR-005_Grievance_Intake_and_Resolution_Procedure.docx,"AR-HR-001, AR-HR-003, AR-HR-004, AR-HR-049",Argentina | Employee Relations | Grievance Intake and Resolution Procedure,country_specific,English,True,True,1,Argentina/AR-HR-005_Grievance_Intake_and_Resolution_Procedure.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-005_Grievance_Intake_and_Resolution_Procedure.docx
AR-HR-006,AR-HR-006,HR-006,AR,Argentina,Argentina,Conflict of Interest Disclosure Policy,policy,Compliance,compliance,,compliance@company.com,compliance,AR-HR-006_Conflict_of_Interest_Disclosure_Policy.docx,"AR-HR-007, AR-HR-028, AR-HR-050",Argentina | Compliance | Conflict of Interest Disclosure Policy,country_specific,English,True,True,1,Argentina/AR-HR-006_Conflict_of_Interest_Disclosure_Policy.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-006_Conflict_of_Interest_Disclosure_Policy.docx
AR-HR-007,AR-HR-007,HR-007,AR,Argentina,Argentina,Whistleblower Reporting Policy,policy,Compliance,compliance,,compliance@company.com,compliance,AR-HR-007_Whistleblower_Reporting_Policy.docx,"AR-HR-004, AR-HR-006, AR-HR-050",Argentina | Compliance | Whistleblower Reporting Policy,country_specific,English,True,True,1,Argentina/AR-HR-007_Whistleblower_Reporting_Policy.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-007_Whistleblower_Reporting_Policy.docx
AR-HR-008,AR-HR-008,HR-008,AR,Argentina,Argentina,Equal Opportunity and Non-Discrimination Policy,policy,Compliance,compliance,,compliance@company.com,compliance,AR-HR-008_Equal_Opportunity_and_Non-Discrimination_Policy.docx,"AR-HR-003, AR-HR-009, AR-HR-010, AR-HR-029",Argentina | Compliance | Equal Opportunity and Non-Discrimination Policy,country_specific,English,True,True,1,Argentina/AR-HR-008_Equal_Opportunity_and_Non-Discrimination_Policy.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-008_Equal_Opportunity_and_Non-Discrimination_Policy.docx
AR-HR-009,AR-HR-009,HR-009,AR,Argentina,Argentina,"Diversity, Equity, and Inclusion Principles",policy,Employee Relations,employee_relations,,peopleteam@company.com,people_operations,"AR-HR-009_Diversity,_Equity,_and_Inclusion_Principles.docx","AR-HR-001, AR-HR-008, AR-HR-029, AR-HR-045","Argentina | Employee Relations | Diversity, Equity, and Inclusion Principles",country_specific,English,True,True,1,"Argentina/AR-HR-009_Diversity,_Equity,_and_Inclusion_Principles.docx",hr_rag_50_argentina_docx.zip,yes,"https://hr-docs.company.com/ar/AR-HR-009_Diversity,_Equity,_and_Inclusion_Principles.docx"
AR-HR-010,AR-HR-010,HR-010,AR,Argentina,Argentina,Accessibility and Workplace Accommodation Policy,policy,HR Operations,hr_operations,,peopleteam@company.com,people_operations,AR-HR-010_Accessibility_and_Workplace_Accommodation_Policy.docx,"AR-HR-008, AR-HR-017, AR-HR-021, AR-HR-041",Argentina | HR Operations | Accessibility and Workplace Accommodation Policy,country_specific,English,True,True,1,Argentina/AR-HR-010_Accessibility_and_Workplace_Accommodation_Policy.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-010_Accessibility_and_Workplace_Accommodation_Policy.docx
AR-HR-011,AR-HR-011,HR-011,AR,Argentina,Argentina,Benefits Eligibility Overview,policy,Benefits,benefits,,benefits@company.com,benefits,AR-HR-011_Benefits_Eligibility_Overview.docx,"AR-HR-012, AR-HR-013, AR-HR-014, AR-HR-015",Argentina | Benefits | Benefits Eligibility Overview,country_specific,English,True,True,1,Argentina/AR-HR-011_Benefits_Eligibility_Overview.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-011_Benefits_Eligibility_Overview.docx
AR-HR-012,AR-HR-012,HR-012,AR,Argentina,Argentina,Benefits Enrollment and Life Event Changes,policy,Benefits,benefits,,benefits@company.com,benefits,AR-HR-012_Benefits_Enrollment_and_Life_Event_Changes.docx,"AR-HR-011, AR-HR-013, AR-HR-018, AR-HR-047",Argentina | Benefits | Benefits Enrollment and Life Event Changes,country_specific,English,True,True,1,Argentina/AR-HR-012_Benefits_Enrollment_and_Life_Event_Changes.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-012_Benefits_Enrollment_and_Life_Event_Changes.docx
AR-HR-013,AR-HR-013,HR-013,AR,Argentina,Argentina,"Medical, Dental, and Vision Benefits Guide",guide,Benefits,benefits,,benefits@company.com,benefits,"AR-HR-013_Medical,_Dental,_and_Vision_Benefits_Guide.docx","AR-HR-011, AR-HR-012, AR-HR-017","Argentina | Benefits | Medical, Dental, and Vision Benefits Guide",country_specific,English,True,True,1,"Argentina/AR-HR-013_Medical,_Dental,_and_Vision_Benefits_Guide.docx",hr_rag_50_argentina_docx.zip,yes,"https://hr-docs.company.com/ar/AR-HR-013_Medical,_Dental,_and_Vision_Benefits_Guide.docx"
AR-HR-014,AR-HR-014,HR-014,AR,Argentina,Argentina,Mental Health and Wellness Support Policy,policy,Benefits,benefits,,benefits@company.com,benefits,AR-HR-014_Mental_Health_and_Wellness_Support_Policy.docx,"AR-HR-011, AR-HR-017, AR-HR-018, AR-HR-045",Argentina | Benefits | Mental Health and Wellness Support Policy,country_specific,English,True,True,1,Argentina/AR-HR-014_Mental_Health_and_Wellness_Support_Policy.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-014_Mental_Health_and_Wellness_Support_Policy.docx
AR-HR-015,AR-HR-015,HR-015,AR,Argentina,Argentina,Retirement Savings and Financial Wellbeing Policy,policy,Benefits,benefits,,benefits@company.com,benefits,AR-HR-015_Retirement_Savings_and_Financial_Wellbeing_Policy.docx,"AR-HR-011, AR-HR-028, AR-HR-046",Argentina | Benefits | Retirement Savings and Financial Wellbeing Policy,country_specific,English,True,True,1,Argentina/AR-HR-015_Retirement_Savings_and_Financial_Wellbeing_Policy.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-015_Retirement_Savings_and_Financial_Wellbeing_Policy.docx
AR-HR-016,AR-HR-016,HR-016,AR,Argentina,Argentina,Annual Vacation Entitlement Policy,policy,Leave,leave,,peopleteam@company.com,people_operations,AR-HR-016_Annual_Vacation_Entitlement_Policy.docx,"AR-HR-020, AR-HR-021, AR-HR-022, AR-HR-038",Argentina | Leave | Annual Vacation Entitlement Policy,country_specific,English,True,True,1,Argentina/AR-HR-016_Annual_Vacation_Entitlement_Policy.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-016_Annual_Vacation_Entitlement_Policy.docx
AR-HR-017,AR-HR-017,HR-017,AR,Argentina,Argentina,Sick Leave and Medical Absence Policy,policy,Leave,leave,,peopleteam@company.com,people_operations,AR-HR-017_Sick_Leave_and_Medical_Absence_Policy.docx,"AR-HR-010, AR-HR-013, AR-HR-020, AR-HR-021",Argentina | Leave | Sick Leave and Medical Absence Policy,country_specific,English,True,True,1,Argentina/AR-HR-017_Sick_Leave_and_Medical_Absence_Policy.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-017_Sick_Leave_and_Medical_Absence_Policy.docx
AR-HR-018,AR-HR-018,HR-018,AR,Argentina,Argentina,Parental Leave Policy,policy,Leave,leave,,peopleteam@company.com,people_operations,AR-HR-018_Parental_Leave_Policy.docx,"AR-HR-012, AR-HR-020, AR-HR-021, AR-HR-047",Argentina | Leave | Parental Leave Policy,country_specific,English,True,True,1,Argentina/AR-HR-018_Parental_Leave_Policy.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-018_Parental_Leave_Policy.docx
AR-HR-019,AR-HR-019,HR-019,AR,Argentina,Argentina,Bereavement Leave Policy,policy,Leave,leave,,peopleteam@company.com,people_operations,AR-HR-019_Bereavement_Leave_Policy.docx,"AR-HR-020, AR-HR-021, AR-HR-047",Argentina | Leave | Bereavement Leave Policy,country_specific,English,True,True,1,Argentina/AR-HR-019_Bereavement_Leave_Policy.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-019_Bereavement_Leave_Policy.docx
AR-HR-020,AR-HR-020,HR-020,AR,Argentina,Argentina,"Leave Approval, Documentation, and Scheduling Rules",policy,Leave,leave,,peopleteam@company.com,people_operations,"AR-HR-020_Leave_Approval,_Documentation,_and_Scheduling_Rules.docx","AR-HR-016, AR-HR-017, AR-HR-018, AR-HR-019","Argentina | Leave | Leave Approval, Documentation, and Scheduling Rules",country_specific,English,True,True,1,"Argentina/AR-HR-020_Leave_Approval,_Documentation,_and_Scheduling_Rules.docx",hr_rag_50_argentina_docx.zip,yes,"https://hr-docs.company.com/ar/AR-HR-020_Leave_Approval,_Documentation,_and_Scheduling_Rules.docx"
AR-HR-021,AR-HR-021,HR-021,AR,Argentina,Argentina,Extended Leave and Return-to-Work Procedure,policy,Leave,leave,,peopleteam@company.com,people_operations,AR-HR-021_Extended_Leave_and_Return-to-Work_Procedure.docx,"AR-HR-010, AR-HR-017, AR-HR-018, AR-HR-020",Argentina | Leave | Extended Leave and Return-to-Work Procedure,country_specific,English,True,True,1,Argentina/AR-HR-021_Extended_Leave_and_Return-to-Work_Procedure.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-021_Extended_Leave_and_Return-to-Work_Procedure.docx
AR-HR-022,AR-HR-022,HR-022,AR,Argentina,Argentina,Holiday Calendar and Regional Observance Policy,policy,Leave,leave,,peopleteam@company.com,people_operations,AR-HR-022_Holiday_Calendar_and_Regional_Observance_Policy.docx,"AR-HR-016, AR-HR-020, AR-HR-038",Argentina | Leave | Holiday Calendar and Regional Observance Policy,country_specific,English,True,True,1,Argentina/AR-HR-022_Holiday_Calendar_and_Regional_Observance_Policy.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-022_Holiday_Calendar_and_Regional_Observance_Policy.docx
AR-HR-023,AR-HR-023,HR-023,AR,Argentina,Argentina,Payroll Schedule and Payslip Review Policy,process,Payroll,payroll,,payroll@company.com,payroll,AR-HR-023_Payroll_Schedule_and_Payslip_Review_Policy.docx,"AR-HR-024, AR-HR-027, AR-HR-048, AR-HR-049",Argentina | Payroll | Payroll Schedule and Payslip Review Policy,country_specific,English,True,True,1,Argentina/AR-HR-023_Payroll_Schedule_and_Payslip_Review_Policy.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-023_Payroll_Schedule_and_Payslip_Review_Policy.docx
AR-HR-024,AR-HR-024,HR-024,AR,Argentina,Argentina,Payroll Corrections and Escalation Procedure,policy,Payroll,payroll,,payroll@company.com,payroll,AR-HR-024_Payroll_Corrections_and_Escalation_Procedure.docx,"AR-HR-023, AR-HR-025, AR-HR-027, AR-HR-048",Argentina | Payroll | Payroll Corrections and Escalation Procedure,country_specific,English,True,True,1,Argentina/AR-HR-024_Payroll_Corrections_and_Escalation_Procedure.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-024_Payroll_Corrections_and_Escalation_Procedure.docx
AR-HR-025,AR-HR-025,HR-025,AR,Argentina,Argentina,Expense Reimbursement Policy,policy,Payroll,payroll,,payroll@company.com,payroll,AR-HR-025_Expense_Reimbursement_Policy.docx,"AR-HR-024, AR-HR-026, AR-HR-049",Argentina | Payroll | Expense Reimbursement Policy,country_specific,English,True,True,1,Argentina/AR-HR-025_Expense_Reimbursement_Policy.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-025_Expense_Reimbursement_Policy.docx
AR-HR-026,AR-HR-026,HR-026,AR,Argentina,Argentina,Travel and Business Expense Approval Rules,policy,Payroll,payroll,,payroll@company.com,payroll,AR-HR-026_Travel_and_Business_Expense_Approval_Rules.docx,"AR-HR-025, AR-HR-049, AR-HR-050",Argentina | Payroll | Travel and Business Expense Approval Rules,country_specific,English,True,True,1,Argentina/AR-HR-026_Travel_and_Business_Expense_Approval_Rules.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-026_Travel_and_Business_Expense_Approval_Rules.docx
AR-HR-027,AR-HR-027,HR-027,AR,Argentina,Argentina,"Overtime, Timekeeping, and Attendance Policy",policy,Payroll,payroll,,payroll@company.com,payroll,"AR-HR-027_Overtime,_Timekeeping,_and_Attendance_Policy.docx","AR-HR-023, AR-HR-024, AR-HR-038","Argentina | Payroll | Overtime, Timekeeping, and Attendance Policy",country_specific,English,True,True,1,"Argentina/AR-HR-027_Overtime,_Timekeeping,_and_Attendance_Policy.docx",hr_rag_50_argentina_docx.zip,yes,"https://hr-docs.company.com/ar/AR-HR-027_Overtime,_Timekeeping,_and_Attendance_Policy.docx"
AR-HR-028,AR-HR-028,HR-028,AR,Argentina,Argentina,Compensation Review and Job Level Governance,process,Payroll,payroll,,payroll@company.com,payroll,AR-HR-028_Compensation_Review_and_Job_Level_Governance.docx,"AR-HR-006, AR-HR-015, AR-HR-046",Argentina | Payroll | Compensation Review and Job Level Governance,country_specific,English,True,True,1,Argentina/AR-HR-028_Compensation_Review_and_Job_Level_Governance.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-028_Compensation_Review_and_Job_Level_Governance.docx
AR-HR-029,AR-HR-029,HR-029,AR,Argentina,Argentina,Recruitment and Selection Standards,policy,Recruitment,recruitment,,recruitment@company.com,recruitment,AR-HR-029_Recruitment_and_Selection_Standards.docx,"AR-HR-008, AR-HR-030, AR-HR-031, AR-HR-032",Argentina | Recruitment | Recruitment and Selection Standards,country_specific,English,True,True,1,Argentina/AR-HR-029_Recruitment_and_Selection_Standards.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-029_Recruitment_and_Selection_Standards.docx
AR-HR-030,AR-HR-030,HR-030,AR,Argentina,Argentina,Candidate Data Privacy Notice,policy,Recruitment,recruitment,,recruitment@company.com,recruitment,AR-HR-030_Candidate_Data_Privacy_Notice.docx,"AR-HR-029, AR-HR-031, AR-HR-032, AR-HR-033",Argentina | Recruitment | Candidate Data Privacy Notice,country_specific,English,True,True,1,Argentina/AR-HR-030_Candidate_Data_Privacy_Notice.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-030_Candidate_Data_Privacy_Notice.docx
AR-HR-031,AR-HR-031,HR-031,AR,Argentina,Argentina,"Interviewing, Feedback, and Hiring Panel Procedure",policy,Recruitment,recruitment,,recruitment@company.com,recruitment,"AR-HR-031_Interviewing,_Feedback,_and_Hiring_Panel_Procedure.docx","AR-HR-029, AR-HR-030, AR-HR-033","Argentina | Recruitment | Interviewing, Feedback, and Hiring Panel Procedure",country_specific,English,True,True,1,"Argentina/AR-HR-031_Interviewing,_Feedback,_and_Hiring_Panel_Procedure.docx",hr_rag_50_argentina_docx.zip,yes,"https://hr-docs.company.com/ar/AR-HR-031_Interviewing,_Feedback,_and_Hiring_Panel_Procedure.docx"
AR-HR-032,AR-HR-032,HR-032,AR,Argentina,Argentina,Background Verification and Pre-Employment Checks,policy,Recruitment,recruitment,,recruitment@company.com,recruitment,AR-HR-032_Background_Verification_and_Pre-Employment_Checks.docx,"AR-HR-029, AR-HR-030, AR-HR-033",Argentina | Recruitment | Background Verification and Pre-Employment Checks,country_specific,English,True,True,1,Argentina/AR-HR-032_Background_Verification_and_Pre-Employment_Checks.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-032_Background_Verification_and_Pre-Employment_Checks.docx
AR-HR-033,AR-HR-033,HR-033,AR,Argentina,Argentina,Offer Approval and Preboarding Process,process,Recruitment,recruitment,,recruitment@company.com,recruitment,AR-HR-033_Offer_Approval_and_Preboarding_Process.docx,"AR-HR-030, AR-HR-032, AR-HR-034",Argentina | Recruitment | Offer Approval and Preboarding Process,country_specific,English,True,True,1,Argentina/AR-HR-033_Offer_Approval_and_Preboarding_Process.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-033_Offer_Approval_and_Preboarding_Process.docx
AR-HR-034,AR-HR-034,HR-034,AR,Argentina,Argentina,Onboarding First 30 Days Policy,policy,Onboarding,onboarding,,onboarding@company.com,onboarding,AR-HR-034_Onboarding_First_30_Days_Policy.docx,"AR-HR-033, AR-HR-035, AR-HR-039, AR-HR-049",Argentina | Onboarding | Onboarding First 30 Days Policy,country_specific,English,True,True,1,Argentina/AR-HR-034_Onboarding_First_30_Days_Policy.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-034_Onboarding_First_30_Days_Policy.docx
AR-HR-035,AR-HR-035,HR-035,AR,Argentina,Argentina,Probation Review and Confirmation Process,process,Onboarding,onboarding,,onboarding@company.com,onboarding,AR-HR-035_Probation_Review_and_Confirmation_Process.docx,"AR-HR-034, AR-HR-042, AR-HR-043",Argentina | Onboarding | Probation Review and Confirmation Process,country_specific,English,True,True,1,Argentina/AR-HR-035_Probation_Review_and_Confirmation_Process.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-035_Probation_Review_and_Confirmation_Process.docx
AR-HR-036,AR-HR-036,HR-036,AR,Argentina,Argentina,Remote Work Eligibility and Expectations Policy,policy,HR Operations,hr_operations,,peopleteam@company.com,people_operations,AR-HR-036_Remote_Work_Eligibility_and_Expectations_Policy.docx,"AR-HR-037, AR-HR-038, AR-HR-039, AR-HR-040",Argentina | HR Operations | Remote Work Eligibility and Expectations Policy,country_specific,English,True,True,1,Argentina/AR-HR-036_Remote_Work_Eligibility_and_Expectations_Policy.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-036_Remote_Work_Eligibility_and_Expectations_Policy.docx
AR-HR-037,AR-HR-037,HR-037,AR,Argentina,Argentina,Hybrid Work Coordination Policy,policy,HR Operations,hr_operations,,peopleteam@company.com,people_operations,AR-HR-037_Hybrid_Work_Coordination_Policy.docx,"AR-HR-036, AR-HR-038, AR-HR-049",Argentina | HR Operations | Hybrid Work Coordination Policy,country_specific,English,True,True,1,Argentina/AR-HR-037_Hybrid_Work_Coordination_Policy.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-037_Hybrid_Work_Coordination_Policy.docx
AR-HR-038,AR-HR-038,HR-038,AR,Argentina,Argentina,Working Hours and Availability Expectations,policy,HR Operations,hr_operations,,peopleteam@company.com,people_operations,AR-HR-038_Working_Hours_and_Availability_Expectations.docx,"AR-HR-016, AR-HR-022, AR-HR-027, AR-HR-036",Argentina | HR Operations | Working Hours and Availability Expectations,country_specific,English,True,True,1,Argentina/AR-HR-038_Working_Hours_and_Availability_Expectations.docx,hr_rag_50_argentina_docx.zip,yes,https://hr-docs.company.com/ar/AR-HR-038_Working_Hours_and_Availability_Expectations.docx
AR-HR-039,AR-HR-039,HR-039,AR,Argentina,Argentina,"IT Access, Identity, and Acceptable Use Policy",policy,HR Operations,hr_operations,,itsupport@company.com,it_support,"AR-HR-039_IT_Access,_Identity,_and_Acceptable_Use_Policy.docx","AR-HR-034, AR-HR-036, AR-HR-040, AR-HR-047","Argentina | HR Operations | IT Access, Identity, and Acceptable Use Policy",country_specific,English,True,True,1,"Argentina/AR-HR-039_IT_Access,_Identity,_and_Acceptable_Use_Policy.docx",hr_rag_50_argentina_docx.zip,yes,"https://hr-docs.company.com/ar/AR-HR-039_IT_Access,_Identity,_and_Acceptable_Use_Policy.docx"
